"num";"date";"year";"title";"url";"tag";"speaker";"content"
"6289";"05 лістапада 2014";"2014";"Аб сустрэчы Пасла Беларусі У.Чушава з кіраўніком МЗС Сербіі";"https://www.mfa.gov.by/be/press/news_mfa/e0b3e695fab8817c.html";"";"";""
"6290";"04 лістапада 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Генеральным сакратаром АДКБ М.Бардзюжам";"https://www.mfa.gov.by/be/press/news_mfa/af639550133924ec.html";"";"";""
"6291";"04 лістапада 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Паслом Эквадора";"https://www.mfa.gov.by/be/press/news_mfa/f0e81546d1962df0.html";"";"";""
"6292";"04 лістапада 2014";"2014";"Аб візіце беларускай дэлегацыі ў Сірыю";"https://www.mfa.gov.by/be/press/news_mfa/d053231163a25298.html";"";"";""
"6293";"04 лістапада 2014";"2014";"Аб сустрэчы Пасла Беларусі С.Чапурнога са Старшынёй Парламента Манголіі";"https://www.mfa.gov.by/be/press/news_mfa/d561fb343a2ced28.html";"";"";""
"6294";"03 лістапада 2014";"2014";"Аб сустрэчы Пасла Беларусі У.Скварцова з дырэктарам дэпартамента &laquo;Еўразія-1&raquo; МЗС Ізраіля";"https://www.mfa.gov.by/be/press/news_mfa/d4f4ee8e742a252f.html";"";"";""
"6295";"03 лістапада 2014";"2014";"Аб візіце Пасла Беларусі ў Аўстрыі В.Варанецкага ў Ціроль";"https://www.mfa.gov.by/be/press/news_mfa/f10f507c72697bef.html";"";"";""
"6296";"03 лістапада 2014";"2014";"Аб паездцы Пасла Беларусі У.Чушава ў Чарнагорыю";"https://www.mfa.gov.by/be/press/news_mfa/e51955e23d7879d5.html";"";"";""
"6297";"03 лістапада 2014";"2014";"Аб удзеле Пасла Беларусі ў Кыргызстане В.Дзенісенкі ў адкрыцці ХХII Міжнароднай універсальнай выстаўкі-кірмашу &laquo;Бішкек&nbsp;&mdash; 2014&raquo;";"https://www.mfa.gov.by/be/press/news_mfa/d4f9760e36be6fa2.html";"";"";""
"6298";"31 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Міністрам сельскай гаспадаркі і водных рэсурсаў Рэгіянальнага Урада Іракскага Курдыстана";"https://www.mfa.gov.by/be/press/news_mfa/e41a129b2b937281.html";"";"";""
"6299";"31 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з дырэктарам Дэпартамента кантынентальнай Еўропы МЗС Францыі Э.Фурнье";"https://www.mfa.gov.by/be/press/news_mfa/ebe09b87fbe3575b.html";"";"";""
"6300";"31 кастрычніка 2014";"2014";"Аб сустрэчы Першага намесніка Міністра замежных спраў Беларусі А.Міхневіча з намеснікам Дзяржаўнага сакратара&nbsp;&mdash; палітычным дырэктарам Міністэрства замежных спраў Латвіі Э.Сціпрайсам";"https://www.mfa.gov.by/be/press/news_mfa/f5a29f39e9445540.html";"";"";""
"6301";"31 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Купчыной з намеснікам Дзяржаўнага сакратара&nbsp;&mdash; палітычным дырэктарам Міністэрства замежных спраў Латвіі Э.Сціпрайсам";"https://www.mfa.gov.by/be/press/news_mfa/f32ea920b381b3c4.html";"";"";""
"6302";"31 кастрычніка 2014";"2014";"Аб правядзенні Дня беларускай эканомікі ў Швейцарыі";"https://www.mfa.gov.by/be/press/news_mfa/ed92ec7352e75933.html";"";"";""
"6303";"31 кастрычніка 2014";"2014";"Аб візіце намесніка Міністра замежных спраў Беларусі В.Рыбакова ў Сірыю";"https://www.mfa.gov.by/be/press/news_mfa/df9a843ed1d3d615.html";"";"";""
"6304";"31 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі ў Фінляндыі А.Астроўскага з мэрам г.Хельсінкі";"https://www.mfa.gov.by/be/press/news_mfa/f20c35ab845fad29.html";"";"";""
"6305";"31 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі ў Пакістане А.Ермаловіча са Старшынёй Пастаяннай камісіі па міжнародных справах Нацыянальнай асамблеі Пакістана";"https://www.mfa.gov.by/be/press/news_mfa/e9ff17e208df5750.html";"";"";""
"6306";"31 кастрычніка 2014";"2014";"Аб прыняцці Першым камітэтам Генеральнай Асамблеі ААН прапанаванага Беларуссю праекта рэзалюцыі";"https://www.mfa.gov.by/be/press/news_mfa/f062bcf9a86ceefa.html";"";"";""
"6307";"31 кастрычніка 2014";"2014";"Аб удзеле Беларусі ў мерапрыемстве па супрацьдзеянні гандлю чалавечымі органамі ў рамках 69-й сесіі ГА ААН";"https://www.mfa.gov.by/be/press/news_mfa/ec2642889e0d0e2c.html";"";"";""
"6308";"30 кастрычніка 2014";"2014";"Аб беларуска-французскіх кансультацыях паміж МЗС";"https://www.mfa.gov.by/be/press/news_mfa/a22a54c57da21fc0.html";"";"";""
"6309";"30 кастрычніка 2014";"2014";"Аб рабочым візіце намесніка Міністра замежных спраў Беларусі А.Гур’янава ў Швейцарыю";"https://www.mfa.gov.by/be/press/news_mfa/e1eff293a2ae5b54.html";"";"";""
"6310";"30 кастрычніка 2014";"2014";"Аб удзеле дэлегацыі Беларусі ў рабоце Другога камітэта 69-й сесіі ГА ААН";"https://www.mfa.gov.by/be/press/news_mfa/feeebdccacc3fbb1.html";"";"";""
"6311";"30 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі С.Рачкова з дырэктарам Егіпецкага цэнтра міжнароднага культурнага супрацоўніцтва";"https://www.mfa.gov.by/be/press/news_mfa/d243809102e3907b.html";"";"";""
"6312";"30 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі ў Эквадоры І.Палуяна з начальнікам Упраўлення двухбаковых і шматбаковых адносін з Еўропай МЗС Эквадора Г.Гансалесам";"https://www.mfa.gov.by/be/press/news_mfa/d2dd3903ec2fec64.html";"";"";""
"6313";"29 кастрычніка 2014";"2014";"Аб кансультацыях з СГА па ўступленні Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/b6c337dd8e40649e.html";"";"";""
"6314";"29 кастрычніка 2014";"2014";"Аб кансультацыях паміж МЗС дзяржаў-удзельніц СНД па ўзаемадзеянні ў інфармацыйнай сферы";"https://www.mfa.gov.by/be/press/news_mfa/b56bb3a2296f3321.html";"";"";""
"6315";"29 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі У.Скварцова з Міністрам аліі і абсорбцыі Дзяржавы Ізраіль С.Ландвер";"https://www.mfa.gov.by/be/press/news_mfa/e41072d48f07391f.html";"";"";""
"6316";"28 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі В.Рыбакова з Паслом Сірыі";"https://www.mfa.gov.by/be/press/news_mfa/e1e590dafee5ab46.html";"";"";""
"6317";"28 кастрычніка 2014";"2014";"Аб удзеле Генеральнага консула Беларусі ў Адэсе В.Філіпчыка ў мерапрыемстве з нагоды 70-й гадавіны вызвалення Украіны ад нямецка-фашысцкіх захопнікаў";"https://www.mfa.gov.by/be/press/news_mfa/f3830b47397d7434.html";"";"";""
"6318";"28 кастрычніка 2014";"2014";"Аб паездцы беларускай дэлегацыі ў Белгародскую вобласць";"https://www.mfa.gov.by/be/press/news_mfa/db0a2d73c7b4ef85.html";"";"";""
"6319";"28 кастрычніка 2014";"2014";"Аб удзеле Пасла Беларусі ў Ізраілі У.Скварцова у мітынгу памяці ахвяраў Мінскага гета";"https://www.mfa.gov.by/be/press/news_mfa/ec2205925f9372f7.html";"";"";""
"6320";"27 кастрычніка 2014";"2014";"Аб сустрэчы Генеральнага консула Беларусі ў Гданьску С.Міхневіча ў Вейхерава";"https://www.mfa.gov.by/be/press/news_mfa/c6e80502009525e8.html";"";"";""
"6321";"27 кастрычніка 2014";"2014";"Аб удзеле дэлегацыі Беларусі ў рабоце Другога камітэта 69-й сесіі ГА ААН";"https://www.mfa.gov.by/be/press/news_mfa/cebb059423642de4.html";"";"";""
"6322";"27 кастрычніка 2014";"2014";"Аб удзеле беларускай дэлегацыі ў інтэрактыўным дыялогу з Вярхоўным камісарам ААН па правах чалавека";"https://www.mfa.gov.by/be/press/news_mfa/f2e399459a0c2ab3.html";"";"";""
"6323";"27 кастрычніка 2014";"2014";"Аб уручэнні Паслом Беларусі І.Палуянам даверчых лістоў Віцэ-прэзідэнту Эквадора";"https://www.mfa.gov.by/be/press/news_mfa/fd4eff8386ef2917.html";"";"";""
"6324";"24 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з кіраўнікамі прадстаўніцтваў арганізацый сістэмы ААН у Беларусі з нагоды Дня ААН";"https://www.mfa.gov.by/be/press/news_mfa/e88805ae8d1e0e48.html";"";"";""
"6325";"24 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з намеснікам Міністра замежных спраў Польшчы Т.Арлоўскім";"https://www.mfa.gov.by/be/press/news_mfa/a1b68d07f5ae88ef.html";"";"";""
"6326";"24 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з намеснікам Міністра замежных спраў Ірана І.Рахімпурам";"https://www.mfa.gov.by/be/press/news_mfa/eac8c2762929843b.html";"";"";""
"6327";"24 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Купчыной з намеснікам Міністра замежных спраў Польшчы Т.Арлоўскім";"https://www.mfa.gov.by/be/press/news_mfa/a3980e8b43a23ef1.html";"";"";""
"6328";"24 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Купчыной з Паслом Харватыі";"https://www.mfa.gov.by/be/press/news_mfa/e4d7dc8f13635b7f.html";"";"";""
"6329";"24 кастрычніка 2014";"2014";"Аб выступленні начальніка ўпраўлення міжнароднай бяспекі і кантроля над узбраеннямі МЗС Беларусі У.Герасімовіча ў Першым камітэце ГА ААН";"https://www.mfa.gov.by/be/press/news_mfa/ff86bcc885abe0c6.html";"";"";""
"6330";"23 кастрычніка 2014";"2014";"Адказы начальніка ўпраўлення інфармацыі – прэс-сакратара МЗС Дзмітрыя Мірончыка на пытанні журналістаў у ходзе брыфінгу, праведзенага 23 кастрычніка 2014 г.";"https://www.mfa.gov.by/be/press/news_mfa/a5981847ecf0e33a.html";"";"";""
"6331";"23 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Купчыной з Паслом Бельгіі";"https://www.mfa.gov.by/be/press/news_mfa/d2029754a657d337.html";"";"";""
"6332";"23 кастрычніка 2014";"2014";"Аб пасяджэнні Міжурадавай Беларуска-Армянскай камісіі па гандлёва-эканамічным супрацоўніцтве";"https://www.mfa.gov.by/be/press/news_mfa/c248056520464c02.html";"";"";""
"6333";"23 кастрычніка 2014";"2014";"Аб беларуска-французскіх кансультацыях паміж МЗС";"https://www.mfa.gov.by/be/press/news_mfa/b556dfb9918f6717.html";"";"";""
"6334";"23 кастрычніка 2014";"2014";"Аб візіце намесніка Міністра замежных спраў Рэспублікі Польшча Т.Арлоўскага ў Беларусь";"https://www.mfa.gov.by/be/press/news_mfa/db2e92831838ddf1.html";"";"";""
"6335";"22 кастрычніка 2014";"2014";"Аб візіце Міністра замежных спраў Беларусі У.Макея ў ААЭ";"https://www.mfa.gov.by/be/press/news_mfa/fb196d7a6ae22cfc.html";"";"";""
"6336";"21 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Гур'янава з кубінскай дэлегацыяй";"https://www.mfa.gov.by/be/press/news_mfa/a06c6fe633799a13.html";"";"";""
"6337";"20 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Купчыной з Дзяржаўным сакратаром МЗС Славеніі Д.Бенчынай";"https://www.mfa.gov.by/be/press/news_mfa/fb4c2d6644e04657.html";"";"";""
"6338";"20 кастрычніка 2014";"2014";"Аб 4-м пасяджэнні Міжурадавай Беларуска-Славенскай камісіі па эканамічнаму супрацоўніцтву";"https://www.mfa.gov.by/be/press/news_mfa/c6851de275ebb7c1.html";"";"";""
"6339";"20 кастрычніка 2014";"2014";"Аб візіце беларускай дэлегацыі ў Кенію";"https://www.mfa.gov.by/be/press/news_mfa/f153c0e2231784ae.html";"";"";""
"6340";"20 кастрычніка 2014";"2014";"Аб сустрэчы начальніка ўпраўлення Азіі, Аўстраліі і Акіяніі МЗС Беларусі А.Грынкевіча ў МЗС КНР";"https://www.mfa.gov.by/be/press/news_mfa/e1ffef10503d9d7e.html";"";"";""
"6341";"20 кастрычніка 2014";"2014";"Аб выступленні беларускай дэлегацыі ў дыскусіі на 69-й сесіі ГА ААН па пытаннях абароны дзяцей";"https://www.mfa.gov.by/be/press/news_mfa/a313038bfb4aea97.html";"";"";""
"6342";"17 кастрычніка 2014";"2014";"Аб рабочым візіце беларускай дэлегацыі ў Францыю";"https://www.mfa.gov.by/be/press/news_mfa/be5d7f2d557635b1.html";"";"";""
"6343";"17 кастрычніка 2014";"2014";"Аб візіце беларускай дэлегацыі ў Кенію";"https://www.mfa.gov.by/be/press/news_mfa/b00be3948452ad48.html";"";"";""
"6344";"17 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі Я.Шастакова з намеснікам Старшыні Камісіі па міжнародным ўсынаўленні пры Прэзідыуме Савета Міністраў Італіі";"https://www.mfa.gov.by/be/press/news_mfa/e048bed3c3d81e77.html";"";"";""
"6345";"16 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Панамарова з Прэм’ер-міністрам Сірыі";"https://www.mfa.gov.by/be/press/news_mfa/c74f6e99ab3489d6.html";"";"";""
"6346";"16 кастрычніка 2014";"2014";"Аб удзеле дэлегацыі Беларусі ў рабоце Другога камітэта 69-й сесіі ГА ААН";"https://www.mfa.gov.by/be/press/news_mfa/c662f2c6e8a4f0a6.html";"";"";""
"6347";"16 кастрычніка 2014";"2014";"Аб пасяджэнні Міжурадавай Беларуска-Славенскай камісіі";"https://www.mfa.gov.by/be/press/news_mfa/e8e8e9ece10e16e2.html";"";"";""
"6348";"16 кастрычніка 2014";"2014";"Аб працоўным візіце ў Францыю беларускай дэлегацыі на чале з намеснікам Міністра замежных спраў Беларусі Аленай Купчыной";"https://www.mfa.gov.by/be/press/news_mfa/c847d25f7c4b5ea5.html";"";"";""
"6349";"15 кастрычніка 2014";"2014";"Аб сустрэчы Першага намесніка Міністра замежных спраў Беларусі А.Міхневіча з Паслом Бангладэш";"https://www.mfa.gov.by/be/press/news_mfa/b168e656ee9b7d37.html";"";"";""
"6350";"15 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусi А.Ермаловiча с Генеральным дырэктарам  Дэпартамента ААН МЗС Пакiстана";"https://www.mfa.gov.by/be/press/news_mfa/b606d181627c7472.html";"";"";""
"6351";"15 кастрычніка 2014";"2014";"Аб выступленні беларускай дэлегацыі ў дыскусіі на 69-й сесіі ГА ААН па пытаннях паляпшэння становішча жанчын";"https://www.mfa.gov.by/be/press/news_mfa/efcb76c4c4630a55.html";"";"";""
"6352";"15 кастрычніка 2014";"2014";"Аб візіце дэлегацыі на чале з намеснікам Міністра замежных спраў Беларусі В.Рыбаковым у Эфіопію";"https://www.mfa.gov.by/be/press/news_mfa/cc63194bd8979ba7.html";"";"";""
"6353";"14 кастрычніка 2014";"2014";"Аб правядзенні Дзён Мінска ў Рызе";"https://www.mfa.gov.by/be/press/news_mfa/c9808cc3a571623a.html";"";"";""
"6354";"14 кастрычніка 2014";"2014";"Аб стрэчы Пасла Беларусі В.Марковіча са старшынёй Парламента Чэхіі";"https://www.mfa.gov.by/be/press/news_mfa/e3c5d848bbb1428c.html";"";"";""
"6355";"13 кастрычніка 2014";"2014";"Аб удзеле дэлегацыі Беларусі ў працы Шостага камітэта Генеральнай Асамблеі ААН";"https://www.mfa.gov.by/be/press/news_mfa/b1127c7c2fc58d8e.html";"";"";""
"6356";"13 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Паферава з Міністрам замежных спраў Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/e364212ce1848a24.html";"";"";""
"6357";"13 кастрычніка 2014";"2014";"Аб удзеле беларускай дэлегацыі ў VII Балійскам дэмакратычным форуме";"https://www.mfa.gov.by/be/press/news_mfa/c48822f04f282898.html";"";"";""
"6358";"10 кастрычніка 2014";"2014";"Аб выступленні Беларусі у Генеральнай Асамблеі ААН ў якасці старшыні СНД";"https://www.mfa.gov.by/be/press/news_mfa/ef5cf93714713cdb.html";"";"";""
"6359";"10 кастрычніка 2014";"2014";"Аб сустрэчы В.Рыбакова з выканаўчым дырэктарам УНЗ ААН";"https://www.mfa.gov.by/be/press/news_mfa/d576d7f9b1bc22f9.html";"";"";""
"6360";"10 кастрычніка 2014";"2014";"Аб выступленні намесніка Міністра замежных спраў Беларусі ў Першым камітэце ГА ААН";"https://www.mfa.gov.by/be/press/news_mfa/e398b24f7b06bcb8.html";"";"";""
"6361";"09 кастрычніка 2014";"2014";"Аб пасяджэнні Савета міністраў замежных спраў дзяржаў-удзельніц СНД";"https://www.mfa.gov.by/be/press/news_mfa/f8fb437b80ae3076.html";"";"";""
"6362";"09 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Міністрам зносін Латвіі А.Маціссам";"https://www.mfa.gov.by/be/press/news_mfa/edddfa27febd2197.html";"";"";""
"6363";"09 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Купчыной з Дзяржсакратаром МЗС Венгрыі Л.Саба";"https://www.mfa.gov.by/be/press/news_mfa/de91fd18106d5d3d.html";"";"";""
"6364";"09 кастрычніка 2014";"2014";"Аб удзеле намесніка Міністра замежных спраў Беларусі В.Рыбакова ў дыскусіі ААН па сацыяльных пытаннях";"https://www.mfa.gov.by/be/press/news_mfa/cb07729a0a215870.html";"";"";""
"6365";"08 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея са Старшынёй камітэта па замежных справах Палаты дэпутатаў Парламента Чэхіі К.Шварцэнбергам";"https://www.mfa.gov.by/be/press/news_mfa/eb87c91a98f6fa9e.html";"";"";""
"6366";"08 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Дзяржаўным сакратаром МЗС Венгрыі Л.Саба";"https://www.mfa.gov.by/be/press/news_mfa/b7202c167d5c0bf0.html";"";"";""
"6367";"08 кастрычніка 2014";"2014";"Аб удзеле намесніка Міністра замежных спраў Беларусі В.Рыбакова ў агульнай дыскусіі Другога камітэта ГА ААН";"https://www.mfa.gov.by/be/press/news_mfa/d6ffb686b51cbe91.html";"";"";""
"6368";"07 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея са Старшынёй Выканаўчага камітэта СНД С.Лебедзевым";"https://www.mfa.gov.by/be/press/news_mfa/b7f4ec250ace009e.html";"";"";""
"6369";"07 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Авер’янава ў Мінадукацыі Польшчы";"https://www.mfa.gov.by/be/press/news_mfa/b1accd79f83bd0ba.html";"";"";""
"6370";"07 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Сцепуся з Міністрам культуры Эстоніі";"https://www.mfa.gov.by/be/press/news_mfa/d8f4b6790a16093b.html";"";"";""
"6371";"06 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з Міністрам замежных спраў Азербайджана Э.Мамед’яравым";"https://www.mfa.gov.by/be/press/news_mfa/a3d2b10e4cecedec.html";"";"";""
"6372";"06 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Хайноўскага з Дзяржсакратаром МЗС Венгрыі";"https://www.mfa.gov.by/be/press/news_mfa/be4649c08c66538a.html";"";"";""
"6373";"06 кастрычніка 2014";"2014";"Аб візіце беларускай дэлегацыі ў г.Мілан";"https://www.mfa.gov.by/be/press/news_mfa/d9b1813608efff45.html";"";"";""
"6374";"03 кастрычніка 2014";"2014";"Аб сустрэчы Міністра замежных спраў Беларусі У.Макея з былым Старшынёй Сацыял-дэмакратычнай партыі Германіі, былым Прэм'ер-міністрам федэральнай зямлі Брандэнбург, М.Платцэкам";"https://www.mfa.gov.by/be/press/news_mfa/ad0c1907d1218cee.html";"";"";""
"6375";"03 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі В.Рыбакова з Паслом Пакістана";"https://www.mfa.gov.by/be/press/news_mfa/dfa6a737662e5d76.html";"";"";""
"6376";"03 кастрычніка 2014";"2014";"Аб сустрэчы намесніка Міністра замежных спраў Беларусі А.Купчыной з Паслом Францыі Д.Газюі";"https://www.mfa.gov.by/be/press/news_mfa/cd9a2a12ac29689c.html";"";"";""
"6377";"03 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Ермаловіча з намеснікам Міністра замежных спраў Пакістана";"https://www.mfa.gov.by/be/press/news_mfa/b4e3d6ca5bfdfee9.html";"";"";""
"6378";"02 кастрычніка 2014";"2014";"Аб устанаўленні дыпламатычных адносін паміж Рэспублікай Беларусь і Усходнім Тыморам";"https://www.mfa.gov.by/be/press/news_mfa/ac050c45b1f28679.html";"";"";""
"6379";"02 кастрычніка 2014";"2014";"Аб візіце Пасла Беларусі ў Вялікабрытаніі С.Алейніка ў г.Бірмінгем";"https://www.mfa.gov.by/be/press/news_mfa/d8a4d84610a7db67.html";"";"";""
"6380";"02 кастрычніка 2014";"2014";"Аб мерапрыемстве &laquo;Бізнес&nbsp;&mdash; дзень Рэспублікі Беларусь&raquo; у г.Брно";"https://www.mfa.gov.by/be/press/news_mfa/f9021d0d09e514b5.html";"";"";""
"6381";"02 кастрычніка 2014";"2014";"Аб уручэнні Паслом Беларусі А.Ермаловічам даверчых лістоў Прэзідэнту Пакiстана";"https://www.mfa.gov.by/be/press/news_mfa/b0cc1efe5df014d1.html";"";"";""
"6382";"02 кастрычніка 2014";"2014";"Аб беларуска-румынскіх кансультацыях паміж МЗС";"https://www.mfa.gov.by/be/press/news_mfa/a77e22bf02e14d5a.html";"";"";""
"6383";"02 кастрычніка 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Паферава з намеснікам Міністра замежных спраў Венесуэлы";"https://www.mfa.gov.by/be/press/news_mfa/ca962bfa035338e2.html";"";"";""
"6384";"02 кастрычніка 2014";"2014";"Аб удзеле дэлегацыі Беларусі ў 65-й сесіі Выканаўчага камітэта УВКБ ААН";"https://www.mfa.gov.by/be/press/news_mfa/b64101dc1c27fd00.html";"";"";""
"6385";"01 кастрычніка 2014";"2014";"Аб удзеле Міністра замежных спраў Беларусі У.Макея ў агульнай дыскусіі Генеральнай Асамблеі ААН";"https://www.mfa.gov.by/be/press/news_mfa/e3d13cb28b9b4491.html";"";"";""
"6386";"01 кастрычніка 2014";"2014";"Аб візіце дэлегацыі Беларусі ў Брусэль";"https://www.mfa.gov.by/be/press/news_mfa/b1bdf963d7a00635.html";"";"";""
"6387";"30 верасня 2014";"2014";"Аб удзеле Міністра замежных спраў Беларусі У.Макея ў сесіі Генеральнай Асамблеі ААН";"https://www.mfa.gov.by/be/press/news_mfa/b075f7c6d42945b6.html";"";"";""
"6388";"30 верасня 2014";"2014";"Аб выступленні Міністра замежных спраў Беларусі У.Макея на мерапрыемстве высокага ўзроўню па пытаннях абароны дзяцей";"https://www.mfa.gov.by/be/press/news_mfa/c8ed1162fe442649.html";"";"";""
"6389";"30 верасня 2014";"2014";"Аб візіце намесніка Міністра замежных спраў Рэспублікі Беларусь А.Гур’янава ў Чылі";"https://www.mfa.gov.by/be/press/news_mfa/dfca9ca8441300bf.html";"";"";""
"6390";"30 верасня 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Сцепуся з Прэм’ер-міністрам Эстонскай Рэспублікі";"https://www.mfa.gov.by/be/press/news_mfa/ce53c4f4a4322ccd.html";"";"";""
"6391";"29 верасня 2014";"2014";"Аб візіце Міністра замежных спраў Беларусі У.Макея ў г.Нью-Ёрк для ўдзелу ў асноўнай частцы 69-й сесіі Генеральнай Асамблеі ААН";"https://www.mfa.gov.by/be/press/news_mfa/b9bddc079cb226e5.html";"";"";""
"6392";"29 верасня 2014";"2014";"Аб візіце намесніка Міністра замежных спраў Беларусі А.Гур’янава ва Ўругвай";"https://www.mfa.gov.by/be/press/news_mfa/c41ee2dd3ed8c90c.html";"";"";""
"6393";"29 верасня 2014";"2014";"Аб беларуска-калумбійскіх кансультацыях паміж МЗС";"https://www.mfa.gov.by/be/press/news_mfa/ae0e20312c480d4c.html";"";"";""
"6394";"29 верасня 2014";"2014";"Аб сустрэчы Пасла Беларусі У.Астапенкі ў холдынгу &laquo;БіаКубаФарма&raquo;";"https://www.mfa.gov.by/be/press/news_mfa/c8ccdbf0f56a18e9.html";"";"";""
"6395";"26 верасня 2014";"2014";"Аб наведванні намеснікам Міністра замежных спраў Беларусі А.Гур’янавым аргентынскай правінцыі Санта Фе";"https://www.mfa.gov.by/be/press/news_mfa/ac2aa9963d281610.html";"";"";""
"6396";"26 верасня 2014";"2014";"Аб сустрэчы Пасла Беларусі В.Шыха з Прэзідэнтам Сената Аўстраліі";"https://www.mfa.gov.by/be/press/news_mfa/b5dac53da8a4ed2e.html";"";"";""
"6397";"26 верасня 2014";"2014";"Аб сустрэчы Пасла Беларусі ў Венесуэле А.Паферава з намеснікам Міністра сельскагаспадарчага развіцця і зямель Балівіі";"https://www.mfa.gov.by/be/press/news_mfa/dd6550d45626ff2e.html";"";"";""
"6398";"25 верасня 2014";"2014";"Аб візіце намесніка Міністра замежных спраў Беларусі А.Гур’янава ў Аргенціну";"https://www.mfa.gov.by/be/press/news_mfa/c3c91296afc15895.html";"";"";""
"6399";"25 верасня 2014";"2014";"Аб сустрэчы начальніка ўпраўлення Азіі, Аўстраліі і Акіяніі А.Грынкевіча з кіраўніком Пасольства Японіі ў Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/b7284b79328dca12.html";"";"";""
"6400";"24 верасня 2014";"2014";"Аб сустрэчы Пасла Беларусі А.Ермаловіча з генеральным дырэктарам Дэпартамента Еўропы МЗС Пакістана";"https://www.mfa.gov.by/be/press/news_mfa/afc19a51ea1e549f.html";"";"";""
"6401";"24 верасня 2014";"2014";"Аб наведванні Міністрам-каардынатарам па пытаннях развіцця вытворчасці Эквадора беларуска-венесуэльскага прадпрыемства";"https://www.mfa.gov.by/be/press/news_mfa/f195ad2e974fa100.html";"";"";""
"6402";"23 верасня 2014";"2014";"Аб правядзенні 2-га пасяджэння Беларуска-Мангольскай камісіі па гандлёва-эканамічным супрацоўніцтве";"https://www.mfa.gov.by/be/press/news_mfa/f34aef6364c5c222.html";"";"";""
"6403";"23 верасня 2014";"2014";"Каментарый прэс-службы МЗС Беларусі адносна інфармацыі ў СМІ аб затрыманні на літоўска-беларускай граніцы грамадзян Беларусі";"https://www.mfa.gov.by/be/press/news_mfa/d73c6efa521dd3b4.html";"";"";""
"6404";"23 верасня 2014";"2014";"Аб беларуска-харватскіх кансультацыях па консульскіх пытаннях";"https://www.mfa.gov.by/be/press/news_mfa/f5f33dcd0c737616.html";"";"";""
"6405";"22 верасня 2014";"2014";"Аб удзеле намесніка Міністра замежных спраў Беларусі В.Рыбакова ў спецыяльнай сесіі ГА ААН";"https://www.mfa.gov.by/be/press/news_mfa/b575d4e29556b234.html";"";"";""
